2011102617   120.50,  25.00,  15.42,   43.48
2011102620   120.50,  25.00,  13.75,   43.29
2011102623   120.50,  25.00,  13.51,   42.12
2011102702   120.50,  25.00,  13.64,   41.17
2011102705   120.50,  25.00,  12.52,   38.06
2011102708   120.50,  25.00,  12.41,   45.36
2011102711   120.50,  25.00,  13.18,   42.88
2011102714   120.50,  25.00,  14.97,   28.57
2011102717   120.50,  25.00,  14.30,   38.84
2011102720   120.50,  25.00,  13.52,   37.24
2011102723   120.50,  25.00,  13.49,   44.70
2011102802   120.50,  25.00,  12.39,   47.19
2011102805   120.50,  25.00,  12.61,   49.37
2011102808   120.50,  25.00,  13.34,   51.70
2011102811   120.50,  25.00,  12.86,   47.05
2011102814   120.50,  25.00,  14.28,   36.03
2011102817   120.50,  25.00,  13.91,   43.75
2011102820   120.50,  25.00,  12.03,   47.80
2011102823   120.50,  25.00,  12.37,   47.00
2011102902   120.50,  25.00,  12.82,   52.54
2011102905   120.50,  25.00,  12.16,   51.18
2011102908   120.50,  25.00,  13.41,   52.48
2011102911   120.50,  25.00,  13.68,   49.36
2011102914   120.50,  25.00,  14.09,   38.60
2011102917   120.50,  25.00,  13.95,   41.72
2011102920   120.50,  25.00,  14.36,   48.67
2011102923   120.50,  25.00,  13.84,   51.81
2011103002   120.50,  25.00,  12.87,   52.01
2011103005   120.50,  25.00,  13.60,   47.32
2011103008   120.50,  25.00,  14.05,   53.54
2011103011   120.50,  25.00,  14.84,   45.68
2011103014   120.50,  25.00,  13.10,   44.44
2011103017   120.50,  25.00,  16.21,   48.13
2011103020   120.50,  25.00,  16.65,   47.87
2011103023   120.50,  25.00,  16.76,   48.92
2011103102   120.50,  25.00,  16.70,   48.11
2011103105   120.50,  25.00,  15.45,   46.68
2011103108   120.50,  25.00,  16.14,   46.05
2011103111   120.50,  25.00,  15.68,   40.97
2011103114   120.50,  25.00,  16.61,   37.44
2011103117   120.50,  25.00,  15.31,   42.06
2011103120   120.50,  25.00,  14.80,   50.51
2011103123   120.50,  25.00,  14.84,   45.46
2011110102   120.50,  25.00,  15.08,   44.73
2011110105   120.50,  25.00,  14.12,   44.80
2011110108   120.50,  25.00,  14.78,   50.80
2011110111   120.50,  25.00,  13.75,   41.88
2011110114   120.50,  25.00,  17.18,   36.46
2011110117   120.50,  25.00,  15.34,   41.59
2011110120   120.50,  25.00,  14.88,   36.39
2011110123   120.50,  25.00,  15.30,   36.74
2011110202   120.50,  25.00,  14.26,   43.47
2011110205   120.50,  25.00,  12.72,   30.58
2011110208   120.50,  25.00,  14.18,   39.30
2011110211   120.50,  25.00,   9.78,   27.85
2011110214   120.50,  25.00,   9.88,   22.12
2011110217   120.50,  25.00,  10.12,   15.18
2011110220   120.50,  25.00,   9.93,    7.00
2011110223   120.50,  25.00,  10.86,   24.89
2011110302   120.50,  25.00,  11.37,   28.71
2011110305   120.50,  25.00,  10.47,   34.37
2011110308   120.50,  25.00,  11.35,   28.12
2011110311   120.50,  25.00,  12.23,   21.84
2011110314   120.50,  25.00,  13.11,   15.57
2011110317   120.50,  25.00,  12.48,   17.72
2011110320   120.50,  25.00,   9.91,   33.72
2011110323   120.50,  25.00,   7.32,   49.76
2011110402   120.50,  25.00,   4.75,   65.76
2011110405   120.50,  25.00,   5.45,   71.93
2011110408   120.50,  25.00,   5.99,   70.08
2011110411   120.50,  25.00,   5.29,   36.15
2011110414   120.50,  25.00,   6.29,   27.87
2011110417   120.50,  25.00,   5.78,   24.66
2011110420   120.50,  25.00,   2.70,  352.35
2011110423   120.50,  25.00,   2.18,   11.10
2011110502   120.50,  25.00,   1.68,  285.20
2011110505   120.50,  25.00,   3.93,  316.96
2011110508   120.50,  25.00,   2.85,  351.13
2011110511   120.50,  25.00,   4.13,  341.78
2011110514   120.50,  25.00,   6.18,  344.32
2011110517   120.50,  25.00,   5.83,    0.59
2011110520   120.50,  25.00,   5.53,   22.53
2011110523   120.50,  25.00,   6.04,   22.07
2011110602   120.50,  25.00,   6.99,    5.91
2011110605   120.50,  25.00,   7.95,   25.24
2011110608   120.50,  25.00,  10.60,   36.87
2011110611   120.50,  25.00,  13.98,   31.81
2011110614   120.50,  25.00,  15.16,   27.49
2011110617   120.50,  25.00,  16.34,   42.59
2011110620   120.50,  25.00,  13.65,   44.97
2011110623   120.50,  25.00,  14.13,   47.32
2011110702   120.50,  25.00,  13.83,   47.05
2011110705   120.50,  25.00,  13.83,   48.78
2011110708   120.50,  25.00,  16.42,   49.20
2011110711   120.50,  25.00,  15.27,   46.57
2011110714   120.50,  25.00,  15.80,   43.49
2011110717   120.50,  25.00,  15.42,   45.60
2011110720   120.50,  25.00,  14.17,   42.88
2011110723   120.50,  25.00,  12.93,   47.63
2011110802   120.50,  25.00,  13.32,   48.07
2011110805   120.50,  25.00,  11.75,   47.24
2011110808   120.50,  25.00,  13.88,   48.39
2011110811   120.50,  25.00,  12.04,   55.15
2011110814   120.50,  25.00,  11.89,   52.66
2011110817   120.50,  25.00,  11.45,   49.36
2011110820   120.50,  25.00,  13.92,   39.17
2011110823   120.50,  25.00,  16.81,   44.49
2011110902   120.50,  25.00,  18.26,   47.22
2011110905   120.50,  25.00,  18.17,   44.31
2011110908   120.50,  25.00,  16.09,   47.39
2011110911   120.50,  25.00,  16.87,   45.84
2011110914   120.50,  25.00,  16.14,   39.70
2011110917   120.50,  25.00,  17.56,   43.73
2011110920   120.50,  25.00,  15.87,   42.78
2011110923   120.50,  25.00,  16.91,   33.40
2011111002   120.50,  25.00,  16.14,   33.89
2011111005   120.50,  25.00,  16.81,   38.60
2011111008   120.50,  25.00,  15.18,   39.52
2011111011   120.50,  25.00,  15.05,   34.06
2011111014   120.50,  25.00,  14.38,   35.06
2011111017   120.50,  25.00,  13.70,   36.09
2011111020   120.50,  25.00,  13.03,   37.11
2011111023   120.50,  25.00,  14.12,   42.56
2011111102   120.50,  25.00,  13.90,   42.73
2011111105   120.50,  25.00,  14.92,   38.17
2011111108   120.50,  25.00,  15.63,   43.34
2011111111   120.50,  25.00,  15.74,   43.22
2011111114   120.50,  25.00,  15.09,   45.54
2011111117   120.50,  25.00,  15.46,   44.55
2011111120   120.50,  25.00,  13.72,   55.96
2011111123   120.50,  25.00,  12.32,   43.62
2011111202   120.50,  25.00,  14.55,   42.35
2011111205   120.50,  25.00,  15.42,   43.21
2011111208   120.50,  25.00,  14.94,   43.21
2011111211   120.50,  25.00,  14.06,   42.95
2011111214   120.50,  25.00,  13.45,   41.56
2011111217   120.50,  25.00,  13.41,   45.09
2011111220   120.50,  25.00,  12.96,   51.39
2011111223   120.50,  25.00,  11.19,   47.17
2011111302   120.50,  25.00,  12.20,   35.59
2011111305   120.50,  25.00,  11.15,   40.49
2011111308   120.50,  25.00,  11.50,   38.96
2011111311   120.50,  25.00,  11.47,   34.63
2011111314   120.50,  25.00,  12.05,   27.48
2011111317   120.50,  25.00,  11.26,   37.13
2011111320   120.50,  25.00,  11.91,   43.37
2011111323   120.50,  25.00,  11.94,   45.75
2011111402   120.50,  25.00,  13.33,   38.02
2011111405   120.50,  25.00,  14.34,   37.92
2011111408   120.50,  25.00,  14.92,   43.18
2011111411   120.50,  25.00,  15.34,   42.33
2011111414   120.50,  25.00,  14.61,   39.95
2011111417   120.50,  25.00,  16.30,   46.24
2011111420   120.50,  25.00,  14.49,   41.76
2011111423   120.50,  25.00,  14.88,   42.49
2011111502   120.50,  25.00,  14.87,   49.28
2011111505   120.50,  25.00,  14.58,   51.29
2011111508   120.50,  25.00,  15.78,   46.10
2011111511   120.50,  25.00,  17.22,   44.41
2011111514   120.50,  25.00,  17.40,   42.04
2011111517   120.50,  25.00,  17.07,   44.91
2011111520   120.50,  25.00,  16.23,   35.90
2011111523   120.50,  25.00,  14.43,   39.21
2011111602   120.50,  25.00,  14.58,   39.99
2011111605   120.50,  25.00,  12.21,   36.71
2011111608   120.50,  25.00,  13.43,   41.50
2011111611   120.50,  25.00,  11.10,   34.95
2011111614   120.50,  25.00,  11.59,   43.36
2011111617   120.50,  25.00,   8.66,   47.86
2011111620   120.50,  25.00,   8.06,   43.44
2011111623   120.50,  25.00,   5.44,   60.14
2011111702   120.50,  25.00,   2.84,   99.73
2011111705   120.50,  25.00,   3.88,  132.81
2011111708   120.50,  25.00,   6.01,   89.71
2011111711   120.50,  25.00,   0.82,  143.97
2011111714   120.50,  25.00,   4.39,  280.11
2011111717   120.50,  25.00,   1.01,    9.65
2011111720   120.50,  25.00,   1.97,  324.94
2011111723   120.50,  25.00,   3.55,  289.25
2011111802   120.50,  25.00,   5.04,  331.71
2011111805   120.50,  25.00,   4.70,    2.44
2011111808   120.50,  25.00,   3.61,   40.62
2011111811   120.50,  25.00,   3.57,  352.60
2011111814   120.50,  25.00,   3.76,    2.89
2011111817   120.50,  25.00,   3.77,   70.65
2011111820   120.50,  25.00,   4.00,  186.61
2011111823   120.50,  25.00,  10.97,  198.10
2011111902   120.50,  25.00,  10.62,  199.53
2011111905   120.50,  25.00,  10.21,  204.96
2011111908   120.50,  25.00,  11.12,  217.62
2011111911   120.50,  25.00,   7.24,  256.17
2011111914   120.50,  25.00,   6.15,   12.39
2011111917   120.50,  25.00,  10.46,   50.08
2011111920   120.50,  25.00,  12.36,   48.51
2011111923   120.50,  25.00,  14.63,   45.64
2011112002   120.50,  25.00,  15.05,   44.92
2011112005   120.50,  25.00,  16.64,   51.84
2011112008   120.50,  25.00,  17.42,   47.58
2011112011   120.50,  25.00,  17.53,   49.05
2011112014   120.50,  25.00,  17.17,   47.05
2011112017   120.50,  25.00,  18.21,   49.32
2011112020   120.50,  25.00,  19.16,   48.51
2011112023   120.50,  25.00,  19.13,   51.05
2011112102   120.50,  25.00,  19.97,   47.78
2011112105   120.50,  25.00,  18.11,   51.50
2011112108   120.50,  25.00,  19.48,   51.90
2011112111   120.50,  25.00,  17.88,   48.54
2011112114   120.50,  25.00,  19.05,   49.90
2011112117   120.50,  25.00,  16.58,   47.27
2011112120   120.50,  25.00,  15.82,   44.97
2011112123   120.50,  25.00,  13.40,   51.24
2011112202   120.50,  25.00,  13.51,   55.16
2011112205   120.50,  25.00,  10.41,   55.76
2011112208   120.50,  25.00,   8.25,   44.17
2011112211   120.50,  25.00,   6.57,   14.73
2011112214   120.50,  25.00,   9.22,   15.66
2011112217   120.50,  25.00,   8.78,   22.77
2011112220   120.50,  25.00,   9.47,   28.70
2011112223   120.50,  25.00,  10.79,   29.73
2011112302   120.50,  25.00,  12.53,   28.57
2011112305   120.50,  25.00,  12.39,   27.19
2011112308   120.50,  25.00,  15.18,   34.64
2011112311   120.50,  25.00,  15.60,   38.63
2011112314   120.50,  25.00,  15.80,   40.46
2011112317   120.50,  25.00,  17.75,   48.29
2011112320   120.50,  25.00,  17.91,   54.93
2011112323   120.50,  25.00,  17.44,   59.08
2011112402   120.50,  25.00,  18.21,   53.39
2011112405   120.50,  25.00,  17.41,   52.25
2011112408   120.50,  25.00,  18.04,   52.63
2011112411   120.50,  25.00,  18.10,   51.66
2011112414   120.50,  25.00,  19.05,   48.92
2011112417   120.50,  25.00,  16.80,   51.50
2011112420   120.50,  25.00,  17.31,   48.80
2011112423   120.50,  25.00,  16.20,   53.05
2011112502   120.50,  25.00,  15.64,   53.97
2011112505   120.50,  25.00,  14.27,   50.95
2011112508   120.50,  25.00,  15.74,   54.51
2011112511   120.50,  25.00,  13.48,   52.38
2011112514   120.50,  25.00,  15.06,   48.71
2011112517   120.50,  25.00,  15.06,   52.77
2011112520   120.50,  25.00,  15.13,   53.93
2011112523   120.50,  25.00,  13.07,   62.24
2011112602   120.50,  25.00,  12.00,   67.15
2011112605   120.50,  25.00,  10.30,   64.11
2011112608   120.50,  25.00,  10.91,   73.49
2011112611   120.50,  25.00,   8.18,   68.71
2011112614   120.50,  25.00,   7.53,   71.42
2011112617   120.50,  25.00,   6.70,   73.70
2011112620   120.50,  25.00,   6.42,   72.41
2011112623   120.50,  25.00,   2.89,   59.89
2011112702   120.50,  25.00,   0.38,  106.99
2011112705   120.50,  25.00,   3.32,  316.83
2011112708   120.50,  25.00,   4.39,  356.21
2011112711   120.50,  25.00,   4.22,   14.00
2011112714   120.50,  25.00,   5.72,   21.45
2011112717   120.50,  25.00,   8.72,   45.98
2011112720   120.50,  25.00,   9.06,   51.50
2011112723   120.50,  25.00,   7.23,   54.86
2011112802   120.50,  25.00,   8.89,   33.67
2011112805   120.50,  25.00,  10.23,   35.29
2011112808   120.50,  25.00,  11.43,   41.60
2011112811   120.50,  25.00,  11.08,   38.00
2011112814   120.50,  25.00,  12.34,   39.74
2011112817   120.50,  25.00,  11.61,   45.70
2011112820   120.50,  25.00,  12.05,   49.14
2011112823   120.50,  25.00,  11.21,   53.60
2011112902   120.50,  25.00,   9.75,   50.87
2011112905   120.50,  25.00,   8.44,   40.58
2011112908   120.50,  25.00,  10.26,   47.88
2011112911   120.50,  25.00,  11.07,   41.45
2011112914   120.50,  25.00,  12.55,   33.69
2011112917   120.50,  25.00,  12.18,   38.00
2011112920   120.50,  25.00,  10.84,   40.92
2011112923   120.50,  25.00,   9.57,   29.57
2011113002   120.50,  25.00,   9.65,   21.01
2011113005   120.50,  25.00,   9.69,   28.47
2011113008   120.50,  25.00,  10.06,   35.00
2011113011   120.50,  25.00,  10.16,   26.24
2011113014   120.50,  25.00,  10.54,   35.42
2011113017   120.50,  25.00,  11.71,   42.37
2011113020   120.50,  25.00,  13.67,   52.13
2011113023   120.50,  25.00,  16.46,   42.12
2011120102   120.50,  25.00,  17.37,   43.34
2011120105   120.50,  25.00,  19.00,   35.16
2011120108   120.50,  25.00,  17.31,   38.22
2011120111   120.50,  25.00,  17.60,   37.57
2011120114   120.50,  25.00,  17.58,   34.24
2011120117   120.50,  25.00,  17.96,   36.05
2011120120   120.50,  25.00,  15.75,   34.18
2011120123   120.50,  25.00,  17.23,   32.99
2011120202   120.50,  25.00,  16.80,   32.38
2011120205   120.50,  25.00,  14.77,   27.73
2011120208   120.50,  25.00,  12.61,   22.86
2011120211   120.50,  25.00,  13.61,   13.56
2011120214   120.50,  25.00,  12.95,    7.90
2011120217   120.50,  25.00,  10.34,   18.08
2011120220   120.50,  25.00,   9.70,   29.92
2011120223   120.50,  25.00,  12.59,   36.61
2011120302   120.50,  25.00,  14.80,   34.96
2011120305   120.50,  25.00,  13.91,   42.55
2011120308   120.50,  25.00,  15.53,   49.39
2011120311   120.50,  25.00,  16.21,   51.11
2011120314   120.50,  25.00,  16.91,   46.41
2011120317   120.50,  25.00,  17.30,   51.24
2011120320   120.50,  25.00,  19.22,   55.56
2011120323   120.50,  25.00,  18.07,   54.44
2011120402   120.50,  25.00,  19.13,   47.71
2011120405   120.50,  25.00,  16.12,   49.12
2011120408   120.50,  25.00,  15.85,   44.16
2011120411   120.50,  25.00,  14.28,   51.25
2011120414   120.50,  25.00,  15.10,   48.06
2011120417   120.50,  25.00,  13.70,   47.19
2011120420   120.50,  25.00,  13.63,   49.17
2011120423   120.50,  25.00,  12.98,   50.25
2011120502   120.50,  25.00,  13.93,   53.17
2011120505   120.50,  25.00,  13.44,   57.36
2011120508   120.50,  25.00,  10.72,   54.61
2011120511   120.50,  25.00,  10.63,   55.70
2011120514   120.50,  25.00,   8.12,   54.88
2011120517   120.50,  25.00,   8.12,   47.19
2011120520   120.50,  25.00,   8.60,   38.72
2011120523   120.50,  25.00,   7.76,   64.10
2011120602   120.50,  25.00,   7.17,   56.66
2011120605   120.50,  25.00,   7.42,   52.67
2011120608   120.50,  25.00,   9.22,   46.89
2011120611   120.50,  25.00,   9.26,   45.70
2011120614   120.50,  25.00,  11.16,   45.80
2011120617   120.50,  25.00,  11.40,   42.01
2011120620   120.50,  25.00,  11.02,   45.15
2011120623   120.50,  25.00,   9.36,   32.79
2011120702   120.50,  25.00,   7.67,   41.88
2011120705   120.50,  25.00,   5.94,   54.11
2011120708   120.50,  25.00,   1.89,   68.59
2011120711   120.50,  25.00,   3.88,  280.70
2011120714   120.50,  25.00,   7.27,  338.27
2011120717   120.50,  25.00,   6.94,    5.13
2011120720   120.50,  25.00,   6.68,   31.60
2011120723   120.50,  25.00,   8.98,   40.75
2011120802   120.50,  25.00,  11.01,   36.65
2011120805   120.50,  25.00,  12.24,   38.70
2011120808   120.50,  25.00,  13.40,   39.85
2011120811   120.50,  25.00,  16.97,   38.23
2011120814   120.50,  25.00,  19.22,   35.10
2011120817   120.50,  25.00,  18.80,   39.63
2011120820   120.50,  25.00,  17.07,   37.74
2011120823   120.50,  25.00,  20.01,   33.73
2011120902   120.50,  25.00,  20.84,   37.83
2011120905   120.50,  25.00,  20.30,   37.21
2011120908   120.50,  25.00,  19.23,   37.18
2011120911   120.50,  25.00,  19.08,   39.66
2011120914   120.50,  25.00,  18.33,   39.78
2011120917   120.50,  25.00,  20.32,   47.65
2011120920   120.50,  25.00,  19.83,   39.68
2011120923   120.50,  25.00,  19.34,   41.37
2011121002   120.50,  25.00,  18.85,   40.42
2011121005   120.50,  25.00,  18.16,   35.97
2011121008   120.50,  25.00,  19.67,   30.08
2011121011   120.50,  25.00,  18.61,   35.24
2011121014   120.50,  25.00,  18.37,   24.57
2011121017   120.50,  25.00,  18.64,   29.65
2011121020   120.50,  25.00,  19.75,   30.29
2011121023   120.50,  25.00,  20.32,   38.57
2011121102   120.50,  25.00,  20.39,   39.55
2011121105   120.50,  25.00,  19.54,   38.56
2011121108   120.50,  25.00,  18.59,   38.49
2011121111   120.50,  25.00,  18.76,   41.02
2011121114   120.50,  25.00,  17.96,   36.37
2011121117   120.50,  25.00,  17.54,   43.34
2011121120   120.50,  25.00,  17.09,   40.54
2011121123   120.50,  25.00,  16.45,   44.31
2011121202   120.50,  25.00,  16.53,   40.85
2011121205   120.50,  25.00,  15.57,   38.35
2011121208   120.50,  25.00,  16.60,   39.23
2011121211   120.50,  25.00,  15.62,   43.44
2011121214   120.50,  25.00,  16.75,   34.47
2011121217   120.50,  25.00,  17.56,   42.74
2011121220   120.50,  25.00,  14.78,   41.96
2011121223   120.50,  25.00,  17.17,   47.17
2011121302   120.50,  25.00,  17.46,   50.48
2011121305   120.50,  25.00,  16.63,   47.95
2011121308   120.50,  25.00,  17.82,   41.43
2011121311   120.50,  25.00,  16.45,   44.21
2011121314   120.50,  25.00,  14.29,   40.74
2011121317   120.50,  25.00,  14.29,   40.40
2011121320   120.50,  25.00,  13.76,   37.89
2011121323   120.50,  25.00,  14.12,   39.97
2011121402   120.50,  25.00,  14.37,   37.85
2011121405   120.50,  25.00,  13.20,   39.56
2011121408   120.50,  25.00,  13.72,   42.02
2011121411   120.50,  25.00,  15.05,   39.34
2011121414   120.50,  25.00,  15.46,   40.12
2011121417   120.50,  25.00,  15.53,   42.89
2011121420   120.50,  25.00,  15.54,   44.61
2011121423   120.50,  25.00,  14.47,   41.36
2011121502   120.50,  25.00,  15.65,   41.71
2011121505   120.50,  25.00,  15.96,   38.69
2011121508   120.50,  25.00,  17.32,   36.17
2011121511   120.50,  25.00,  17.02,   37.46
2011121514   120.50,  25.00,  18.17,   35.61
2011121517   120.50,  25.00,  18.15,   40.42
2011121520   120.50,  25.00,  18.23,   37.35
2011121523   120.50,  25.00,  19.05,   40.06
2011121602   120.50,  25.00,  18.17,   39.91
2011121605   120.50,  25.00,  18.44,   37.16
2011121608   120.50,  25.00,  17.49,   38.59
2011121611   120.50,  25.00,  17.71,   38.03
2011121614   120.50,  25.00,  18.76,   36.35
2011121617   120.50,  25.00,  20.62,   39.09
2011121620   120.50,  25.00,  19.38,   42.72
2011121623   120.50,  25.00,  19.36,   44.83
2011121702   120.50,  25.00,  19.78,   41.86
2011121705   120.50,  25.00,  18.74,   42.49
2011121708   120.50,  25.00,  16.32,   41.52
2011121711   120.50,  25.00,  16.83,   43.24
2011121714   120.50,  25.00,  17.75,   41.57
2011121717   120.50,  25.00,  17.83,   45.75
2011121720   120.50,  25.00,  16.42,   46.80
2011121723   120.50,  25.00,  16.80,   52.06
2011121802   120.50,  25.00,  14.12,   47.90
2011121805   120.50,  25.00,  14.26,   38.16
2011121808   120.50,  25.00,  15.24,   42.69
2011121811   120.50,  25.00,  15.19,   48.42
2011121814   120.50,  25.00,  15.48,   38.63
2011121817   120.50,  25.00,  15.95,   42.00
2011121820   120.50,  25.00,  15.78,   40.84
2011121823   120.50,  25.00,  15.98,   43.00
2011121902   120.50,  25.00,  17.53,   36.84
2011121905   120.50,  25.00,  16.54,   38.79
2011121908   120.50,  25.00,  17.87,   42.10
2011121911   120.50,  25.00,  17.34,   44.07
2011121914   120.50,  25.00,  17.77,   40.23
2011121917   120.50,  25.00,  17.42,   47.05
2011121920   120.50,  25.00,  15.49,   43.80
2011121923   120.50,  25.00,  14.86,   47.65
2011122002   120.50,  25.00,  15.68,   46.06
2011122005   120.50,  25.00,  14.22,   45.03
2011122008   120.50,  25.00,  15.75,   41.09
2011122011   120.50,  25.00,  14.02,   40.14
2011122014   120.50,  25.00,  13.05,   34.51
2011122017   120.50,  25.00,  13.39,   26.37
2011122020   120.50,  25.00,  12.29,   31.70
2011122023   120.50,  25.00,  13.00,   27.95
2011122102   120.50,  25.00,  12.93,   31.05
2011122105   120.50,  25.00,  12.63,   26.77
2011122108   120.50,  25.00,  11.90,   24.41
2011122111   120.50,  25.00,  12.74,   29.38
2011122114   120.50,  25.00,  13.12,   31.92
2011122117   120.50,  25.00,  14.02,   39.47
2011122120   120.50,  25.00,  14.84,   41.78
2011122123   120.50,  25.00,  14.90,   37.06
2011122202   120.50,  25.00,  16.58,   34.78
2011122205   120.50,  25.00,  16.37,   35.81
2011122208   120.50,  25.00,  15.57,   40.23
2011122211   120.50,  25.00,  17.32,   35.31
2011122214   120.50,  25.00,  16.82,   30.24
2011122217   120.50,  25.00,  18.14,   36.37
2011122220   120.50,  25.00,  15.46,   39.30
2011122223   120.50,  25.00,  17.32,   40.03
2011122302   120.50,  25.00,  17.89,   39.05
2011122305   120.50,  25.00,  16.34,   37.91
2011122308   120.50,  25.00,  14.27,   36.71
2011122311   120.50,  25.00,  15.22,   38.04
2011122314   120.50,  25.00,  16.90,   25.93
2011122317   120.50,  25.00,  14.27,   28.83
2011122320   120.50,  25.00,  12.94,   25.83
2011122323   120.50,  25.00,  13.75,   31.44
2011122402   120.50,  25.00,  14.20,   30.18
2011122405   120.50,  25.00,  14.39,   30.54
2011122408   120.50,  25.00,  15.21,   41.21
2011122411   120.50,  25.00,  15.64,   41.63
2011122414   120.50,  25.00,  14.05,   42.38
2011122417   120.50,  25.00,  15.74,   44.23
2011122420   120.50,  25.00,  14.94,   52.86
2011122423   120.50,  25.00,  17.97,   52.51
2011122502   120.50,  25.00,  17.68,   46.42
2011122505   120.50,  25.00,  18.06,   49.29
2011122508   120.50,  25.00,  18.21,   49.68
2011122511   120.50,  25.00,  17.36,   47.64
2011122514   120.50,  25.00,  15.82,   45.49
2011122517   120.50,  25.00,  17.80,   48.92
2011122520   120.50,  25.00,  17.54,   45.09
2011122523   120.50,  25.00,  17.22,   50.18
2011122602   120.50,  25.00,  17.38,   48.92
2011122605   120.50,  25.00,  16.60,   46.86
2011122608   120.50,  25.00,  16.01,   43.99
2011122611   120.50,  25.00,  16.92,   46.63
2011122614   120.50,  25.00,  16.41,   46.43
2011122617   120.50,  25.00,  16.27,   45.92
2011122620   120.50,  25.00,  14.11,   50.75
2011122623   120.50,  25.00,  14.95,   50.59
2011122702   120.50,  25.00,  14.85,   50.88
2011122705   120.50,  25.00,  12.87,   50.01
2011122708   120.50,  25.00,  14.46,   47.49
2011122711   120.50,  25.00,  13.90,   49.14
2011122714   120.50,  25.00,  11.69,   42.12
2011122717   120.50,  25.00,  11.82,   43.11
2011122720   120.50,  25.00,   8.00,   49.92
2011122723   120.50,  25.00,   6.96,   19.22
2011122802   120.50,  25.00,   6.10,   15.02
2011122805   120.50,  25.00,   6.93,    2.15
2011122808   120.50,  25.00,   7.55,  356.51
2011122811   120.50,  25.00,   9.00,    9.79
2011122814   120.50,  25.00,   9.54,   16.25
2011122817   120.50,  25.00,  11.02,   27.45
2011122820   120.50,  25.00,   9.68,   25.13
2011122823   120.50,  25.00,  11.12,   31.99
2011122902   120.50,  25.00,  12.58,   39.68
2011122905   120.50,  25.00,  13.20,   35.26
2011122908   120.50,  25.00,  13.26,   37.28
2011122911   120.50,  25.00,  13.71,   42.19
2011122914   120.50,  25.00,  15.61,   35.83
2011122917   120.50,  25.00,  15.32,   41.75
2011122920   120.50,  25.00,  15.22,   43.06
2011122923   120.50,  25.00,  15.60,   42.14
2011123002   120.50,  25.00,  16.19,   45.45
2011123005   120.50,  25.00,  16.48,   44.29
2011123008   120.50,  25.00,  16.31,   44.13
2011123011   120.50,  25.00,  15.95,   45.53
2011123014   120.50,  25.00,  18.06,   42.53
2011123017   120.50,  25.00,  17.69,   45.50
2011123020   120.50,  25.00,  17.81,   46.82
2011123023   120.50,  25.00,  18.29,   44.82
2011123102   120.50,  25.00,  16.27,   40.14
2011123105   120.50,  25.00,  14.47,   35.04
2011123108   120.50,  25.00,  13.57,   40.76
2011123111   120.50,  25.00,  12.93,   43.56
2011123114   120.50,  25.00,  11.81,   35.56
2011123117   120.50,  25.00,  12.51,   33.59
2011123120   120.50,  25.00,  13.01,   33.59
2011123123   120.50,  25.00,  12.73,   35.31
2012010102   120.50,  25.00,  11.57,   31.53
2012010105   120.50,  25.00,  13.62,   31.58
2012010108   120.50,  25.00,  12.46,   44.61
2012010111   120.50,  25.00,  14.70,   39.76
2012010114   120.50,  25.00,  14.68,   40.39
2012010117   120.50,  25.00,  15.66,   44.92
2012010120   120.50,  25.00,  16.48,   47.36
2012010123   120.50,  25.00,  17.37,   50.49
2012010202   120.50,  25.00,  17.63,   47.11
2012010205   120.50,  25.00,  15.84,   45.87
2012010208   120.50,  25.00,  15.17,   49.87
2012010211   120.50,  25.00,  13.49,   49.39
2012010214   120.50,  25.00,  13.85,   38.34
2012010217   120.50,  25.00,  13.07,   38.29
2012010220   120.50,  25.00,  12.13,   46.97
2012010223   120.50,  25.00,  11.58,   42.48
2012010302   120.50,  25.00,  12.74,   38.37
2012010305   120.50,  25.00,  12.64,   41.89
2012010308   120.50,  25.00,  11.63,   51.63
2012010311   120.50,  25.00,  11.09,   42.41
2012010314   120.50,  25.00,  13.38,   38.72
2012010317   120.50,  25.00,  15.23,   41.27
2012010320   120.50,  25.00,  17.59,   41.01
2012010323   120.50,  25.00,  17.89,   39.01
2012010402   120.50,  25.00,  16.78,   32.52
2012010405   120.50,  25.00,  16.68,   31.59
2012010408   120.50,  25.00,  13.64,   40.30
2012010411   120.50,  25.00,  16.62,   38.21
2012010414   120.50,  25.00,  15.76,   38.77
2012010417   120.50,  25.00,  17.90,   38.44
2012010420   120.50,  25.00,  17.01,   40.64
2012010423   120.50,  25.00,  17.99,   43.96
2012010502   120.50,  25.00,  16.96,   42.28
2012010505   120.50,  25.00,  16.84,   34.84
2012010508   120.50,  25.00,  16.14,   41.96
2012010511   120.50,  25.00,  15.70,   45.67
2012010514   120.50,  25.00,  13.08,   37.70
2012010517   120.50,  25.00,  14.33,   39.85
2012010520   120.50,  25.00,  14.47,   43.66
2012010523   120.50,  25.00,  12.80,   42.66
2012010602   120.50,  25.00,  12.09,   34.73
2012010605   120.50,  25.00,  11.23,   32.60
2012010608   120.50,  25.00,  11.67,   29.93
2012010611   120.50,  25.00,  13.91,   25.74
2012010614   120.50,  25.00,  13.56,   26.98
2012010617   120.50,  25.00,  15.06,   36.66
2012010620   120.50,  25.00,  14.66,   39.13
2012010623   120.50,  25.00,  15.70,   38.64
2012010702   120.50,  25.00,  16.96,   35.59
2012010705   120.50,  25.00,  16.62,   42.78
2012010708   120.50,  25.00,  16.85,   43.82
2012010711   120.50,  25.00,  17.53,   42.13
